id,name,matched_query,image_file,image_url,thumbnail,source,title,creator,license,attribution,bytes,status,error
TKIY7gIMMta36Fswunp2,Mafé (Peanut Stew),Mafé,migrations\images\TKIY7gIMMta36Fswunp2_maf_peanut_stew.jpg,https://live.staticflickr.com/22/151269985_c557aef84a_b.jpg,https://api.openverse.org/v1/images/93ffb27b-0de2-4275-afcd-55d18b31fe0c/thumb/,flickr,Mafé,taliesin,by-nc-sa,"""Mafé"" by taliesin is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",270363,downloaded,
TZnCV91UXNksKAsGE66E,Kunu (Millet Drink),Kunu,migrations\images\TZnCV91UXNksKAsGE66E_kunu_millet_drink.jpg,https://live.staticflickr.com/65535/6039239714_416a4ee40b_b.jpg,https://api.openverse.org/v1/images/ddd825f7-0695-4fd7-b830-a220514adb21/thumb/,flickr,Kunu-Dr. Sanjoy Satpathy's younger brother with family,Bhakua,by,"""Kunu-Dr. Sanjoy Satpathy's younger brother with family"" by Bhakua is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",268685,downloaded,
Tjoyi6opPOgPwIG4Kp4Y,Ful Medames,Ful Medames,migrations\images\Tjoyi6opPOgPwIG4Kp4Y_ful_medames.jpg,https://live.staticflickr.com/65535/48764289018_86350f5388_b.jpg,https://api.openverse.org/v1/images/7a77c4e7-fbf8-4e14-a037-1f5a59121817/thumb/,flickr,"Ful medames at Communitea, South Norwood, London SE25",Kake .,by-nc-sa,"""Ful medames at Communitea, South Norwood, London SE25"" by Kake . is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",288594,downloaded,
TnGXe6yZojOQoSOB9p7O,Ekpang Nkukwo,,,,,,,,,,,no_match,
ToYru7fvF2UaDfeSHhRe,Bogobe (Sorghum Porridge),,,,,,,,,,,no_match,
U0h3sGUXPUnbSXvalYJr,Dambu Nama (Shredded Meat),Dambu Nama,migrations\images\U0h3sGUXPUnbSXvalYJr_dambu_nama_shredded_meat.jpg,https://live.staticflickr.com/944/41911196601_7f28eeef44_b.jpg,https://api.openverse.org/v1/images/3c281d06-6201-4a7a-920a-0a7b024e3a87/thumb/,flickr,"Dambu Nama and Whipped Bone Marrow Tart ($9) - Pickles, red onion, and bone marrow whipped into a crème fraîche, held in a delicate bone-marrow tart, sprinkled with crispy, dehydrated Longhorn beef.",loustejskal.com,by,"""Dambu Nama and Whipped Bone Marrow Tart ($9) - Pickles, red onion, and bone marrow whipped into a crème fraîche, held in a delicate bone-marrow tart, sprinkled with crispy, dehydrated Longhorn beef."" by loustejskal.com is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",156315,downloaded,
UHPPXMieTTcLA39Sqxgs,Mahshi (Stuffed Vegetables),Mahshi,migrations\images\UHPPXMieTTcLA39Sqxgs_mahshi_stuffed_vegetables.jpg,https://live.staticflickr.com/5612/15734378862_c4a58f0870_b.jpg,https://api.openverse.org/v1/images/d067081a-8053-4be1-9841-a88cf53c8685/thumb/,flickr,2009.08.05 027 Kousa Mahshi,Marray,by-nc-nd,"""2009.08.05 027 Kousa Mahshi"" by Marray is licensed under CC BY-NC-ND 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-nd/2.0/.",241543,downloaded,
URqrswWPLRZnkNwkgKui,Koklo Meme (Grilled Chicken),,,,,,,,,,,no_match,
USlHp2DXsH36APbH1jmn,Eba and Egusi Soup,Eba and Egusi Soup,migrations\images\USlHp2DXsH36APbH1jmn_eba_and_egusi_soup.jpg,https://live.staticflickr.com/7015/6720081601_a225f3f9d2_b.jpg,https://api.openverse.org/v1/images/32ec657f-ef98-4ddd-a2a5-5516781ed131/thumb/,flickr,Staff dinning at canteen,IITA Image Library,by-nc,"""Staff dinning at canteen"" by IITA Image Library is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",121766,downloaded,
UYEhY7y4G6A2INW7nq6n,Taktouka,Taktouka,migrations\images\UYEhY7y4G6A2INW7nq6n_taktouka.jpg,https://live.staticflickr.com/2866/10103757764_390cdd08e0_b.jpg,https://api.openverse.org/v1/images/58864ae7-3916-4f0c-b3b2-9e0c8eef34cd/thumb/,flickr,Taktouka at Kan Zaman,Joel Abroad,by-nc-sa,"""Taktouka at Kan Zaman"" by Joel Abroad is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",175114,downloaded,
Ugm7irxuiNSajeio7YZ7,Ofe Onugbu (Bitter Leaf Soup),,,,,,,,,,,no_match,
V9h6IQKfKnmZ6lViQfRr,Akara (Bean Cakes),Akara,migrations\images\V9h6IQKfKnmZ6lViQfRr_akara_bean_cakes.jpg,https://live.staticflickr.com/7052/6970934001_e07baf61fb_b.jpg,https://api.openverse.org/v1/images/7df48d3e-bdc8-481f-848f-07d86bad53a8/thumb/,flickr,Jess Akara,kensavage,by-nc-sa,"""Jess Akara"" by kensavage is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",157836,downloaded,
VVYNz8xoP88n2nUROHrz,Ugali & Sukuma Wiki,Ugali & Sukuma Wiki,migrations\images\VVYNz8xoP88n2nUROHrz_ugali_sukuma_wiki.jpg,https://live.staticflickr.com/8889/18201854911_5283475650_b.jpg,https://api.openverse.org/v1/images/b5a6678e-8fd0-4917-9785-b55161eafba7/thumb/,flickr,"Sukuma wiki and ugali at the Thatched House, Barking, London IG11",Kake .,by-nc-sa,"""Sukuma wiki and ugali at the Thatched House, Barking, London IG11"" by Kake . is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",226612,downloaded,
VedComer6swUx5gvTEmu,Pondu (Saka Saka),Pondu,migrations\images\VedComer6swUx5gvTEmu_pondu_saka_saka.jpg,https://live.staticflickr.com/5805/21041147898_7a5b48e1a6_b.jpg,https://api.openverse.org/v1/images/16507ba9-a644-4a99-98b4-ef321f682e6d/thumb/,flickr,"Poulet fumé, pondu, liboke, etc etc... ❤️⭐️💯👑🔝💝 #kinshasa #zaire #drc #drcongo #binzapigeon #banakin #foodporn #africanfood #congolesefood",kaysha,by-nc-nd,"""Poulet fumé, pondu, liboke, etc etc... ❤️⭐️💯👑🔝💝 #kinshasa #zaire #drc #drcongo #binzapigeon #banakin #foodporn #africanfood #congolesefood"" by kaysha is licensed under CC BY-NC-ND 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-nd/2.0/.",256151,downloaded,
VfQMeSUVLaG5RXknC189,Chapati (Kenyan),Chapati,migrations\images\VfQMeSUVLaG5RXknC189_chapati_kenyan.jpg,https://live.staticflickr.com/2179/1557720545_3f16d0f97c_b.jpg,https://api.openverse.org/v1/images/9d65e2ef-e436-4cfa-9e91-4db939945c01/thumb/,flickr,Aubergine curry with chapati,rovingI,by,"""Aubergine curry with chapati"" by rovingI is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",145235,downloaded,
Vk7MV5lFibALrno8lRUb,Babenda,,,,,,,,,,,no_match,
Vm8WhLa7KjpiNcOBLDPF,Mikate (Congolese Doughnuts),Mikate,migrations\images\Vm8WhLa7KjpiNcOBLDPF_mikate_congolese_doughnuts.jpg,https://live.staticflickr.com/52/182407020_ce1368129f_b.jpg,https://api.openverse.org/v1/images/9d00fdf1-4c0d-430a-beea-604e2e78cba3/thumb/,flickr,Mikate,kaysha,by-nc-nd,"""Mikate"" by kaysha is licensed under CC BY-NC-ND 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-nd/2.0/.",162643,downloaded,
VmecDaHSlRwBoMTV0Jij,Fufu & Light Soup,Fufu & Light Soup,migrations\images\VmecDaHSlRwBoMTV0Jij_fufu_light_soup.jpg,https://live.staticflickr.com/6129/5964734695_3b01ecf225_b.jpg,https://api.openverse.org/v1/images/be5d582d-41ca-4c32-9eaf-56b309873854/thumb/,flickr,Fufu in light (tomato) soup with goat,sshreeves,by,"""Fufu in light (tomato) soup with goat"" by sshreeves is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",193838,downloaded,
W4FI3VAjI5A80Hzw7Djc,Calulu São-tomense,,,,,,,,,,,no_match,
WZu82lvKYCMtag0KZgnf,Ethiopian Coffee Ceremony,Ethiopian Coffee Ceremony,migrations\images\WZu82lvKYCMtag0KZgnf_ethiopian_coffee_ceremony.jpg,https://live.staticflickr.com/3438/3388009176_dbcefe2967_b.jpg,https://api.openverse.org/v1/images/70f76a5e-09ad-48e7-ab3b-7ba4de0262bf/thumb/,flickr,Ethiopian Coffee Ceremony,babasteve,by-nc,"""Ethiopian Coffee Ceremony"" by babasteve is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",233112,downloaded,
WaIyCHndcGlO0LSpyQqv,Gatsby,Gatsby,migrations\images\WaIyCHndcGlO0LSpyQqv_gatsby.jpg,https://live.staticflickr.com/3767/8784929820_b9397b444d_b.jpg,https://api.openverse.org/v1/images/9b605b78-11d7-484d-b779-7b34621a8bf5/thumb/,flickr,The Great Gatsby,Eva Rinaldi Celebrity Photographer,by-sa,"""The Great Gatsby"" by Eva Rinaldi Celebrity Photographer is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",337271,downloaded,
WrSvTe1dQx9SfQdaEvyi,Jollof Rice (Ghanaian),Jollof Rice,migrations\images\WrSvTe1dQx9SfQdaEvyi_jollof_rice_ghanaian.jpg,https://live.staticflickr.com/3251/2853745181_8a5f9fa230_b.jpg,https://api.openverse.org/v1/images/85db03ca-ece4-4371-b341-06b6625d00c2/thumb/,flickr,jollof rice,secretlondon123,by-sa,"""jollof rice"" by secretlondon123 is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",151482,downloaded,
WyYqonr8ZFfQYDUUmQKl,Kanda (Meatballs in Sauce),Kanda,migrations\images\WyYqonr8ZFfQYDUUmQKl_kanda_meatballs_in_sauce.jpg,https://live.staticflickr.com/5149/5877421820_fb4248904a_b.jpg,https://api.openverse.org/v1/images/cfd70d70-32b8-4ba3-a6c7-9f287cceea94/thumb/,flickr,Kanda River,Guwashi999,by,"""Kanda River"" by Guwashi999 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",247471,downloaded,
WzUMnGZDdn8ImL9zxaVN,Cassava Leaf Stew,,,,,,,,,,,no_match,
XEhlZ3Vd8F2OKsDu5vp2,Koki Beans,Koki Beans,migrations\images\XEhlZ3Vd8F2OKsDu5vp2_koki_beans.jpg,https://live.staticflickr.com/112/296424600_a93ff40335_b.jpg,https://api.openverse.org/v1/images/b3b90698-8c1f-487d-a66e-5b7cdb195646/thumb/,flickr,koki,rbairdpccam,by-nc,"""koki"" by rbairdpccam is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",181572,downloaded,
XP4bUEbmfpOzBhdPFE5W,Domoda (Gambian Peanut Stew),Domoda,migrations\images\XP4bUEbmfpOzBhdPFE5W_domoda_gambian_peanut_stew.jpg,https://live.staticflickr.com/2773/32123476163_922d2048f9_b.jpg,https://api.openverse.org/v1/images/63b7e3f5-9de8-482b-a24d-343647debd3e/thumb/,flickr,Dialium guineense (Velvet Tamarind),wallygrom,by-sa,"""Dialium guineense (Velvet Tamarind)"" by wallygrom is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",410045,downloaded,
XyfR0WfF7N1y0hZNic83,Samosa (Kenyan),Samosa,migrations\images\XyfR0WfF7N1y0hZNic83_samosa_kenyan.jpg,https://live.staticflickr.com/2210/2132192569_688404d125_b.jpg,https://api.openverse.org/v1/images/9886dc8c-c02d-4c60-81fb-0c585def5328/thumb/,flickr,Golden brown (samosas),jakerome,by,"""Golden brown (samosas)"" by jakerome is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",253647,downloaded,
Y4bpjAzKS24xXijwZxTg,Fufu and Light Soup,Fufu and Light Soup,migrations\images\Y4bpjAzKS24xXijwZxTg_fufu_and_light_soup.jpg,https://live.staticflickr.com/5221/5611950239_efd12b9ee6_b.jpg,https://api.openverse.org/v1/images/37cbc73a-fa2f-4750-8421-b529b92cee41/thumb/,flickr,"Chicken and rice, fufu with light soup and fish, banku with okro stew",benketaro,by,"""Chicken and rice, fufu with light soup and fish, banku with okro stew"" by benketaro is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",168867,downloaded,
YAemncN9Cp1P0qdo2aOK,White Rice and Stew,White Rice and Stew,migrations\images\YAemncN9Cp1P0qdo2aOK_white_rice_and_stew.jpg,https://live.staticflickr.com/8283/7770387274_3bc888f63e_b.jpg,https://api.openverse.org/v1/images/92ef637a-49db-4090-8a34-339b86657ba4/thumb/,flickr,Red Curry Beef and Saffron Rice,Tobyotter,by,"""Red Curry Beef and Saffron Rice"" by Tobyotter is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",198201,downloaded,
YLL6Sof4G7xOY3Wvjyyy,Dambou (Niger),,,,,,,,,,,no_match,
YPZMoKBN4hqVjOiE1iyY,Indomie Jollof,,,,,,,,,,,no_match,
YTL4hKhTZxTqUqzqBJ9L,Beyaynetu (Ethiopian Fasting Platter),Beyaynetu,migrations\images\YTL4hKhTZxTqUqzqBJ9L_beyaynetu_ethiopian_fasting_platter.jpg,https://live.staticflickr.com/7620/16742847141_4d4f8a90b2_b.jpg,https://api.openverse.org/v1/images/3f79a1a6-a01c-46f4-8299-27ec091fbfd4/thumb/,flickr,"Ye-tsom beyaynetu (vegetarian selection) at Gojo Restaurant, Ladbroke Grove, London W10",Kake .,by-nc-sa,"""Ye-tsom beyaynetu (vegetarian selection) at Gojo Restaurant, Ladbroke Grove, London W10"" by Kake . is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",409455,downloaded,
Yfig1dkJfWLnCU0YTHPk,Hawawshi,Hawawshi,migrations\images\Yfig1dkJfWLnCU0YTHPk_hawawshi.jpg,https://live.staticflickr.com/3741/10654069625_9664da1c4a_b.jpg,https://api.openverse.org/v1/images/813eccf3-cc76-4259-ad01-84937e93dda0/thumb/,flickr,Homemade Hawawshi,Omranic,by-sa,"""Homemade Hawawshi"" by Omranic is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",98799,downloaded,
YmXUATOHA3Pj7ZiyDXNp,Kushari,Kushari,migrations\images\YmXUATOHA3Pj7ZiyDXNp_kushari.jpg,https://live.staticflickr.com/3624/3432134418_d60e5abdc4_b.jpg,https://api.openverse.org/v1/images/1ccc17b2-ded4-4072-b8a3-8040919f6fdb/thumb/,flickr,kushari,washingtonydc,by-nc-sa,"""kushari"" by washingtonydc is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",190743,downloaded,
Z8mYRWIx1lZV5hvfDRCk,Dan Wake,Dan Wake,migrations\images\Z8mYRWIx1lZV5hvfDRCk_dan_wake.jpg,https://live.staticflickr.com/2186/1795627913_d48f2f49e8_b.jpg,https://api.openverse.org/v1/images/be7d18b3-857b-40b7-87f4-10945b8a994e/thumb/,flickr,Dan Wake Surfing,SeymourSolo,by-nc-sa,"""Dan Wake Surfing"" by SeymourSolo is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",108467,downloaded,
ZCtMgcJX5mZ22alk5raW,Egusi Soup,Egusi Soup,migrations\images\ZCtMgcJX5mZ22alk5raW_egusi_soup.jpg,https://live.staticflickr.com/3012/3075606451_0f8e30aab1_b.jpg,https://api.openverse.org/v1/images/f903971b-aa8a-4865-9c3c-407a5405b0dc/thumb/,flickr,Goat egusi soup with fufu,HC's Foodventure,by-nc,"""Goat egusi soup with fufu"" by HC's Foodventure is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",158579,downloaded,
ZnuwZLfl8EwkNIQiyLuO,Dovi (Peanut Butter Stew),Dovi,migrations\images\ZnuwZLfl8EwkNIQiyLuO_dovi_peanut_butter_stew.jpg,https://live.staticflickr.com/1792/42174451990_59be66e449_b.jpg,https://api.openverse.org/v1/images/25e84fe6-fb23-477c-bbf0-0faef0fb39d0/thumb/,flickr,DOVI,kit.hl68,cc0,"""DOVI"" by kit.hl68 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",125428,downloaded,
ZpNpa9EuKTnTwKXLzkFe,Ewa Agoyin (Mashed Beans),Ewa Agoyin,migrations\images\ZpNpa9EuKTnTwKXLzkFe_ewa_agoyin_mashed_beans.jpg,https://live.staticflickr.com/4798/38883553400_4e2623a02c_b.jpg,https://api.openverse.org/v1/images/788866e5-f910-4e01-b564-6eb1576be6c3/thumb/,flickr,"Ewa agoyin with plantain and fried fish at K’s Spice, Erith, London DA8",Kake .,by-nc-sa,"""Ewa agoyin with plantain and fried fish at K’s Spice, Erith, London DA8"" by Kake . is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",212730,downloaded,
ZqAL80w2lwJuituWdepO,Bariis Iskukaris (Somali Spiced Rice),,,,,,,,,,,no_match,
a5FzhOL4cLFLu4JWcYcI,Koeksister,Koeksister,migrations\images\a5FzhOL4cLFLu4JWcYcI_koeksister.jpg,https://live.staticflickr.com/1592/24459403553_15a30b69e7_b.jpg,https://api.openverse.org/v1/images/7036fc8f-4479-447b-9684-644f7f28bee3/thumb/,flickr,"Koeksisters, stiefsisters, slêtsisters #cttype",c_H,by,"""Koeksisters, stiefsisters, slêtsisters #cttype"" by c_H is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",277707,downloaded,
a6kqCkBtsbre1igV3bBN,Succotash de Mariscos,,,,,,,,,,,no_match,
a9p1mWV663M6jQZcDmnj,Masa (Waina),Masa,migrations\images\a9p1mWV663M6jQZcDmnj_masa_waina.jpg,https://live.staticflickr.com/3461/3307313376_46bb2b4f6c_b.jpg,https://api.openverse.org/v1/images/d505a898-5b1c-4a5c-9eae-c47a542d2b45/thumb/,flickr,Las teorías de la comunicación de masas,carlos.scolari,by-nc,"""Las teorías de la comunicación de masas"" by carlos.scolari is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",71935,downloaded,
aFgcXO5TYYdfmmozXUjz,Ofe Oha,,,,,,,,,,,no_match,
aSwyWtZvVlqkj0J7FP8e,Matoke (Steamed Green Banana),Matoke,migrations\images\aSwyWtZvVlqkj0J7FP8e_matoke_steamed_green_banana.jpg,https://live.staticflickr.com/4017/4427428766_0e27d856fb_b.jpg,https://api.openverse.org/v1/images/5801014c-c73b-4010-834e-37d75be8ca46/thumb/,flickr,"Matoke - Kampala and Entebbe, Uganda",whl.travel,by-nc-sa,"""Matoke - Kampala and Entebbe, Uganda"" by whl.travel is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",193840,downloaded,
aTcBbURUIGez7byusa1F,Tigadèguèna (Mali Peanut Stew),,,,,,,,,,,no_match,
aXzCzgRQJuvTXzfpKQKP,Zobo (Hibiscus Drink),Zobo,migrations\images\aXzCzgRQJuvTXzfpKQKP_zobo_hibiscus_drink.jpg,https://live.staticflickr.com/1251/1491210887_fbb3910c14_b.jpg,https://api.openverse.org/v1/images/8e5989bd-9af5-4138-8751-9339bf9d5b71/thumb/,flickr,Zobo,Handmade Stuffs,by-nc-nd,"""Zobo"" by Handmade Stuffs is licensed under CC BY-NC-ND 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-nd/2.0/.",184954,downloaded,
aahF7PbgQeKhrz0Tegye,Beans and Plantain,Beans and Plantain,migrations\images\aahF7PbgQeKhrz0Tegye_beans_and_plantain.jpg,https://live.staticflickr.com/585/20902697184_08b2b46ce9_b.jpg,https://api.openverse.org/v1/images/7c200b48-5771-45a8-a462-8787fdecbea3/thumb/,flickr,"Lunch @ Andes Cafe. Shredded stewed beef, (really good) w rice, black beans, fried plantains, and a corn arepa. I've never had a bad meal here. It's central and South American food, so most dishes are gluten free too. #2ndward",synapticburn,by-nc-nd,"""Lunch @ Andes Cafe. Shredded stewed beef, (really good) w rice, black beans, fried plantains, and a corn arepa. I've never had a bad meal here. It's central and South American food, so most dishes are gluten free too. #2ndward"" by synapticburn is licensed under CC BY-NC-ND 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-nd/2.0/.",258002,downloaded,
acwRMb0AyEMTLWr3yPiX,Makala (Congolese Doughnut),Makala,migrations\images\acwRMb0AyEMTLWr3yPiX_makala_congolese_doughnut.jpg,https://live.staticflickr.com/2133/2201987397_76022f6678_b.jpg,https://api.openverse.org/v1/images/5ec82630-d8ea-4aab-845a-d2f69f19aded/thumb/,flickr,2007 - MAN - EDDIE STOBART - TRUCK - MAKALA,CARLOS62,by-nc,"""2007 - MAN - EDDIE STOBART - TRUCK - MAKALA"" by CARLOS62 is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",228751,downloaded,
aktqWOzjzzrKvljrcMhH,Bâton de Manioc,Bâton de Manioc,migrations\images\aktqWOzjzzrKvljrcMhH_b_ton_de_manioc.jpg,https://live.staticflickr.com/3062/2336789163_385dec9d10_b.jpg,https://api.openverse.org/v1/images/56242996-3827-4db5-9b08-475a58a54075/thumb/,flickr,Préparation de bâtons de manioc,Gasti,by-nc-sa,"""Préparation de bâtons de manioc"" by Gasti is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",249983,downloaded,
am7Uv5eUu8i7lHroec8H,Moroccan Mint Tea,Moroccan Mint Tea,migrations\images\am7Uv5eUu8i7lHroec8H_moroccan_mint_tea.jpg,https://live.staticflickr.com/7053/6869050698_341f894ce7_b.jpg,https://api.openverse.org/v1/images/ab55a5a6-5155-498c-8c6e-eae5aa30868e/thumb/,flickr,Moroccan Mint Tea,simon_music,by-sa,"""Moroccan Mint Tea"" by simon_music is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",152902,downloaded,
aoIuUWtKI7KOYQT6cJT5,Matapa,Matapa,migrations\images\aoIuUWtKI7KOYQT6cJT5_matapa.jpg,https://live.staticflickr.com/65535/49100163152_05dcace69c_b.jpg,https://api.openverse.org/v1/images/a37bb331-d80c-406f-9427-41b65f4b6e92/thumb/,flickr,Matapa Aria - Common Red Eye,Green Baron Pro,by-nc,"""Matapa Aria - Common Red Eye"" by Green Baron Pro is licensed under CC BY-NC 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc/2.0/.",148660,downloaded,
bBEpu8sOvelQnhnB1UQa,Couscous Tunisien,Couscous Tunisien,migrations\images\bBEpu8sOvelQnhnB1UQa_couscous_tunisien.jpg,https://live.staticflickr.com/8398/8685863438_dd9244b2d6.jpg,https://api.openverse.org/v1/images/b76e85d6-ca1d-4a42-8a53-0ff551bd6661/thumb/,flickr,"Ce soir, c'est couscous tunisien!",Suppaiku,by-nc-sa,"""Ce soir, c'est couscous tunisien!"" by Suppaiku is licensed under CC BY-NC-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-nc-sa/2.0/.",76657,downloaded,
bcJreidGkqwTNSGWkJi1,Moi Moi and Custard/Pap,,,,,,,,,,,no_match,
bmW8bBxNl9Y0eAMTFtAN,Café Touba,Café Touba,migrations\images\bmW8bBxNl9Y0eAMTFtAN_caf_touba.jpg,https://live.staticflickr.com/6220/6872936050_0aa6375f23_b.jpg,https://api.openverse.org/v1/images/4864f92f-58b0-486a-8615-768ff657dc13/thumb/,flickr,café touba avant départ,3D Fiction,by,"""café touba avant départ"" by 3D Fiction is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",117354,downloaded,
c1JxyvsiFZmwUsSIJNPT,Umm Ali (Egyptian Bread Pudding),Umm Ali,migrations\images\c1JxyvsiFZmwUsSIJNPT_umm_ali_egyptian_bread_pudding.jpg,https://live.staticflickr.com/2936/14003431402_df809d8414.jpg,https://api.openverse.org/v1/images/0eeac968-acbe-4d58-800b-aeb95936d4a9/thumb/,flickr,"Desserts! [Umm Ali, Chocolate custard, Gulab Jamun & fruits]",debbietingzon,by,"""Desserts! [Umm Ali, Chocolate custard, Gulab Jamun & fruits]"" by debbietingzon is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",81551,downloaded,
